specobjid,ra,dec,programname,survey,objtype,class,subclass,plate,mjd,fiberid,spec_dr,spec_url,ps1_sep,nearest_psid,psid_count,mos_sep,nearest_mos_catalogid
1.7056299350203585e+19,134.37781,1.5133899,eFEDS1,bhm-mwm,QSO,GALAXY,,15149,59231,151,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-06748040712.fits,0.02382637705220025,109811343778056614,2,0.013702872086026864,27021600107268640
1.7059644064189403e+19,134.63053,1.5242365,eFEDS1,bhm-mwm,QSO,QSO,,15152,59208,31,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15152p/59208/spec-15152-59208-04545189350.fits,0.024999797767025787,109821346304769616,2,0.004975895481169069,27021598102749360
1.707653338816396e+19,134.63053,1.5242365,eFEDS2,bhm-mwm,QSO,QSO,BROADLINE,15167,59252,34,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15167p/59252/spec-15167-59252-04545189350.fits,0.024999797767025787,109821346304769616,2,0.004975895481169069,27021598102749360
5.2817435687494656e+17,134.64994,1.5304218,legacy,sdss,GALAXY,QSO,STARBURST BROADLINE,469,51913,463,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0469/spec-0469-51913-0463.fits,0.014145428785939955,109831346499526956,2,0.011763471768140818,27021600086969428
1.7056268563878007e+19,134.64994,1.5304192,eFEDS1,bhm-mwm,QSO,QSO,STARBURST BROADLINE,15149,59231,39,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-06748058613.fits,0.00562255774248121,109831346499526956,2,0.007239146191963456,27021600086969428
5.2706357523620864e+17,134.09119,1.5465194,legacy,sdss,QSO,QSO,BROADLINE,468,51912,518,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0468/spec-0468-51912-0518.fits,0.06274328777125635,109851340911946241,2,0.06546833341179135,27021598102747238
1.7076580667163955e+19,134.09119,1.5465003,eFEDS2,bhm-mwm,QSO,QSO,BROADLINE,15167,59252,206,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15167p/59252/spec-15167-59252-04545187205.fits,0.007099645084187976,109851340911946241,2,0.004646211361717643,27021598102747238
1.7056317217267536e+19,134.08032,1.5676598,eFEDS1,bhm-mwm,QSO,QSO,STARBURST BROADLINE,15149,59231,216,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-04545181562.fits,0.007752135270469265,109881340803181624,2,0.01363025673043765,27021598102741644
1.7076583690820932e+19,134.08032,1.5676598,eFEDS2,bhm-mwm,QSO,QSO,STARBURST BROADLINE,15167,59252,217,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15167p/59252/spec-15167-59252-04545181562.fits,0.007752135270469265,109881340803181624,2,0.01363025673043765,27021598102741644
6.361582237070397e+17,134.15629,1.5680799,legacy,sdss,SERENDIPITY_BLUE,QSO,,565,52225,90,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0565/spec-0565-52225-0090.fits,0.08523332396903978,109881341563082110,2,0.07493593579557338,27021598102747282
1.7056316117755908e+19,134.1563,1.5680599,eFEDS1,bhm-mwm,QSO,QSO,BROADLINE,15149,59231,212,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-04545187250.fits,0.007728900011201398,109881341563082110,2,0.017535574025765006,27021598102747282
5.270916127827169e+17,134.11231,1.5753702,legacy,sdss,SERENDIPITY_BLUE,QSO,BROADLINE,468,51912,620,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0468/spec-0468-51912-0620.fits,0.05843092164958989,109891341123080864,2,0.05881780822279143,27021598102747259
1.7056317492145443e+19,134.11231,1.5753536,eFEDS1,bhm-mwm,QSO,QSO,BROADLINE,15149,59231,217,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-04545187226.fits,0.003876055325978073,109891341123080864,2,0.002849311529244705,27021598102747259
5.2707869352109056e+17,133.96475,1.6095772,legacy,sdss,SERENDIPITY_BLUE,STAR,OB,468,51912,573,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0468/spec-0468-51912-0573.fits,0.14083411080883212,109931339647582000,2,0.1467530094254658,27021598102741528
1.7076583141065118e+19,133.96474,1.6096183,eFEDS2,bhm-mwm,QSO,STAR,CalciumWD,15167,59252,215,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15167p/59252/spec-15167-59252-04545181446.fits,0.019806634173298802,109931339647582000,2,0.01252795372619197,27021598102741528
1.7078894314590589e+19,134.59577,1.6309272,eFEDS2,bhm-mwm,QSO,GALAXY,,15169,59257,431,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15169p/59257/spec-15169-59257-06748065634.fits,0.02447227954312965,109951345957337537,2,97.58048825026943,27021598102750022
1.7078906410158019e+19,134.59577,1.6309272,eFEDS2,bhm-mwm,QSO,GALAXY,STARBURST,15169,59313,475,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15169p/59313/spec-15169-59313-06748065634.fits,0.02447227954312965,109951345957337537,2,97.58048825026943,27021598102750022
1.7078895688980124e+19,134.46124,1.6353209,eFEDS2,bhm-mwm,QSO,GALAXY,,15169,59257,436,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15169p/59257/spec-15169-59257-06748051369.fits,0.018213641115477203,109961344613202799,2,10.181030932779327,27021598102748678
1.7078909983570809e+19,134.46124,1.6353209,eFEDS2,bhm-mwm,QSO,GALAXY,,15169,59313,488,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15169p/59313/spec-15169-59313-06748051369.fits,0.018213641115477203,109961344613202799,2,10.181030932779327,27021598102748678
1.705627900923847e+19,134.72192,1.6434176,eFEDS1,bhm-mwm,QSO,QSO,,15149,59231,77,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-04545190168.fits,0.015503775258244087,109971347219772590,2,0.015872309014659938,27021598102750168
1.707653256353024e+19,134.72192,1.6434176,eFEDS2,bhm-mwm,QSO,QSO,,15167,59252,31,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15167p/59252/spec-15167-59252-04545190168.fits,0.015503775258244087,109971347219772590,2,0.015872309014659938,27021598102750168
4.2930649588189327e+18,133.94184,1.6664488,boss,boss,LRG,GALAXY,STARFORMING,3813,55532,31,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3813/spec-3813-55532-0031.fits,0.08339787138601565,110001339418540194,2,80.16445968894826,27021598102742201
1.7056312544343118e+19,133.94181,1.6664417,eFEDS1,bhm-mwm,QSO,GALAXY,,15149,59231,199,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-06747983769.fits,0.0338134681530079,110001339418540194,2,80.16590358735739,27021598102742201
1.7059643789311496e+19,134.47662,1.6936718,eFEDS1,bhm-mwm,QSO,GALAXY,,15152,59208,30,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15152p/59208/spec-15152-59208-06748051961.fits,0.015542299659595043,110031344766562647,2,0.013150807812356008,27021600047819863
1.7076561150832562e+19,134.47662,1.6936718,eFEDS2,bhm-mwm,QSO,GALAXY,,15167,59252,135,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15167p/59252/spec-15167-59252-06748051961.fits,0.015542299659595043,110031344766562647,2,0.013150807812356008,27021600047819863
1.411108042879142e+19,133.87231,0.79924067,eFEDS,eboss,STD,STAR,F3/F5V (30743),12533,58931,643,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/12533/spec-12533-58931-0643.fits,0.005990193842109047,108951338723099530,1,0.0035066157713754395,27021598102728575
1.7056327662628e+19,134.04454,0.79707659,eFEDS1,bhm-mwm,QSO,GALAXY,,15149,59231,254,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-06747853934.fits,0.014474061162480616,108951340445496929,1,0.0018128728888616955,27021600031676864
5.2809849057263e+17,134.46752,0.7985413,legacy,sdss,GALAXY,GALAXY,STARFORMING,469,51913,187,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0469/spec-0469-51913-0187.fits,0.08069109032731804,108951344675348709,1,27.24892823696437,27021598102735040
1.7075443772124058e+19,134.47474,0.79622468,eFEDS2,bhm-mwm,QSO,QSO,STARBURST,15166,59251,166,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15166p/59251/spec-15166-59251-04545174877.fits,0.05839694528377555,108951344747385901,1,0.05361115131382758,27021598102735040
1.4111126608279788e+19,134.49253,0.79759953,eFEDS,eboss,EFEDS_HSC_WERGS,QSO,,12533,58931,811,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/12533/spec-12533-58931-0811.fits,0.056591487525114094,108951344925697485,1,64.28175300710916,27021598102735040
5.269519748059894e+17,133.94457,0.80159103,legacy,sdss,GALAXY,GALAXY,STARFORMING,468,51912,112,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0468/spec-0468-51912-0112.fits,0.08219627454866285,108961339445522321,1,0.09870450156732291,27021600077912366
1.707658836374535e+19,134.09685,0.8034198,eFEDS2,bhm-mwm,QSO,GALAXY,,15167,59252,234,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15167p/59252/spec-15167-59252-06747907657.fits,0.009686083179922323,108961340968464579,1,91.15374596628068,27021598102734517
4.2955253910478746e+18,134.16846,0.8037474,boss,boss,NA,QSO,,3815,55537,790,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3815/spec-3815-55537-0790.fits,21.479035186819733,108961341630848243,1,45.945780589098966,27021598102734547
1.7076586989355815e+19,134.23346,0.79977528,eFEDS2,bhm-mwm,QSO,QSO,BROADLINE,15167,59252,229,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15167p/59252/spec-15167-59252-04545174294.fits,0.011105662432719926,108961342334630263,1,0.008203959197252586,27021598102734461
4.29555727688508e+18,134.69079,0.80685207,boss,boss,QSO,STAR,F2V (33256),3815,55537,906,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3815/spec-3815-55537-0906.fits,0.02403596864651319,108961346907798697,1,47.16116603005257,27021598102736761
4.2955055998385746e+18,133.91227,0.81464937,boss,boss,QSO,STAR,K0IV (191026),3815,55537,718,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3815/spec-3815-55537-0718.fits,0.043238245161426325,108971339122698015,1,109.5086855554604,27021598102728747
1.7056328762139628e+19,133.95,0.81397516,eFEDS1,bhm-mwm,QSO,GALAXY,AGN BROADLINE,15149,59231,258,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-04545168558.fits,0.025378266664176145,108971339500037210,1,0.01757369341970522,27021598102728784
4.295539134943222e+18,134.33267,0.81020267,boss,boss,QSO,QSO,BROADLINE,3815,55537,840,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3815/spec-3815-55537-0840.fits,0.13474830120926262,108971343327482595,1,8.278486693565991,27021602600675810
4.296513572677376e+18,134.61804,0.81222529,boss,boss,LRG,GALAXY,,3816,55272,289,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3816/spec-3816-55272-0289.fits,0.6086232082293848,108971346178065022,1,84.89772581115567,27021600045082629
4.2965561787529523e+18,133.89821,0.81921667,boss,boss,QSO,GALAXY,,3816,55272,444,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3816/spec-3816-55272-0444.fits,0.05655127987893355,108981338982273491,1,57.37959704471499,27021598102728747
4.29553748567578e+18,134.35694,0.81543445,boss,boss,NA,QSO,,3815,55537,834,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3815/spec-3815-55537-0834.fits,20.963140069406304,108981343601434822,1,83.4243644803852,27021600795091374
4.295534187140897e+18,134.47716,0.81629732,boss,boss,QSO,GALAXY,STARBURST,3815,55537,822,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3815/spec-3815-55537-0822.fits,1.8453417686656304,108981344769430524,1,55.673267455600325,27021598102735200
5.281119595900703e+17,133.95948,0.83114712,legacy,sdss,GALAXY,GALAXY,STARFORMING,469,51913,236,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0469/spec-0469-51913-0236.fits,0.0517222212646277,108991339594747786,1,0.08032444662328037,27021600094129253
4.2965465580262093e+18,134.02187,0.82515476,boss,boss,LRG,GALAXY,,3816,55272,409,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3816/spec-3816-55272-0409.fits,0.21933830791505438,108991340218770587,1,63.74409278866464,27021598102728902
4.2955165949548524e+18,134.05806,0.83220417,boss,boss,QSO,QSO,,3815,55537,758,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3815/spec-3815-55537-0758.fits,0.0759431709040299,108991340579699114,1,117.86980416711235,27021598102728902
4.296523468282026e+18,134.43512,0.83217078,boss,boss,LRG,GALAXY,,3816,55272,325,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3816/spec-3816-55272-0325.fits,0.2519682191244854,108991344351028776,1,24.831111607362182,27021598102735197
5.280971161830953e+17,134.4959,0.83259126,legacy,sdss,GALAXY,GALAXY,,469,51913,182,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0469/spec-0469-51913-0182.fits,0.11977333961361783,108991344958509521,1,0.08102454786114609,27021600078862861
4.2955460068908954e+18,134.57074,0.82778532,boss,boss,LRG,GALAXY,,3815,55537,865,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3815/spec-3815-55537-0865.fits,0.020460407714779798,108991345707533786,1,101.45640107089028,27021600031678605
4.295556727129266e+18,134.73508,0.82572634,boss,boss,QSO,QSO,BROADLINE,3815,55537,904,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3815/spec-3815-55537-0904.fits,0.057446220288189284,108991347351271326,1,0.04141364644894,27021598102736795
1.4111079879035607e+19,133.87056,0.83834633,eFEDS,eboss,NA,GALAXY,,12533,58931,641,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/12533/spec-12533-58931-0641.fits,20.213297631849176,109001338760344821,1,79.12856783585035,27021598102728747
1.7056329311895441e+19,133.96828,0.8347635,eFEDS1,bhm-mwm,SPECTROPHOTO_STD,STAR,F0IV (81937),15149,59231,260,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-04545168568.fits,0.08863748573160005,109001339682562182,1,34.30622830922976,27021600094129253
4.2965352880320246e+18,134.36874,0.8404754,boss,boss,QSO,QSO,BROADLINE,3816,55272,368,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3816/spec-3816-55272-0368.fits,0.27897645327452614,109001343687158989,1,11.153849006215912,27021598102735085
4.295548205914151e+18,134.53008,0.8330861,boss,boss,LRG,GALAXY,,3815,55537,873,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3815/spec-3815-55537-0873.fits,0.09393095142208624,109001345300480144,1,65.61376600727539,27021598102735234
4.296514672189004e+18,134.54023,0.83493757,boss,boss,LRG,GALAXY,,3816,55272,293,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3816/spec-3816-55272-0293.fits,0.09571406598085169,109001345401632372,1,90.14398074982911,27021598102735234
4.2965149470669107e+18,134.61764,0.83946132,boss,boss,QSO,STAR,A8V (155514),3816,55272,294,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3816/spec-3816-55272-0294.fits,0.06191073676054627,109001346176337804,1,40.82058960967747,27021598102736675
1.7056284231918703e+19,134.66354,0.83466042,eFEDS1,bhm-mwm,SKY,QSO,,15149,59231,96,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-07609143143.fits,11.395732361566845,109001346660474160,1,66.72313482070761,27021600045082675
1.4111080153913514e+19,133.89683,0.8432059,eFEDS,eboss,EFEDS_SDSS_REDMAPPER,GALAXY,,12533,58931,642,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/12533/spec-12533-58931-0642.fits,0.09673860077861517,109011338969522274,1,97.31861817079661,27021600795089780
5.269407048118047e+17,134.22213,0.84308864,legacy,sdss,STAR_BHB,STAR,A0,468,51912,71,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0468/spec-0468-51912-0071.fits,0.0493683822552341,109011342221442177,1,29.859133748380657,27021600078862006
1.4111091698785606e+19,133.97612,0.85304532,eFEDS,eboss,EFEDS_EROSITA_AGN,QSO,BROADLINE,12533,58931,684,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/12533/spec-12533-58931-0684.fits,0.08849156962068433,109021339761294090,1,0.014950849719095261,27021600078861099
1.7057428274774036e+19,134.41803,0.85465422,eFEDS1,bhm-mwm,QSO,QSO,,15150,59291,162,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15150p/59291/spec-15150-59291-06747914898.fits,0.015395003409790236,109021344180146049,1,0.008990552557969605,27021600078862950
4.2955454571350815e+18,134.53184,0.85132332,boss,boss,LRG,GALAXY,,3815,55537,863,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3815/spec-3815-55537-0863.fits,0.24399675926901362,109021345319822028,1,110.21979692697184,27021599488103577
5.281116847121633e+17,133.85938,0.85816824,legacy,sdss,GALAXY,GALAXY,STARFORMING,469,51913,235,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0469/spec-0469-51913-0235.fits,0.038456892360715283,109031338594130243,1,0.4660806810501869,27021598102728760
4.2955061495943885e+18,133.91282,0.85843742,boss,boss,LRG,GALAXY,,3815,55537,720,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3815/spec-3815-55537-0720.fits,0.049564851579805454,109031339126480472,1,77.29981486084823,27021598102728781
4.29655727826458e+18,133.92,0.86282918,boss,boss,LRG,GALAXY,,3816,55272,448,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3816/spec-3816-55272-0448.fits,0.07234880162865365,109031339200555759,1,75.97623335519772,27021599488103576
4.296558377776208e+18,133.93788,0.86471835,boss,boss,QSO,STAR,F6III (61064),3816,55272,452,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3816/spec-3816-55272-0452.fits,9.352496915847533,109031339352567752,1,11.384482820261537,27021599488103576
5.281114098342564e+17,134.12351,0.8655611,legacy,sdss,GALAXY,GALAXY,,469,51913,234,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0469/spec-0469-51913-0234.fits,0.10991075435962386,109031341234669209,1,67.97755351867814,27021598102734533
4.2965165963343524e+18,134.64101,0.85820745,boss,boss,LRG,GALAXY,,3816,55272,300,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3816/spec-3816-55272-0300.fits,0.0907043923727217,109031346410820343,1,0.07347052643152373,27021600031678835
1.4111080703669328e+19,133.9094,0.8678911,eFEDS,eboss,EFEDS_EROSITA_CLUS,GALAXY,,12533,58931,644,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/12533/spec-12533-58931-0644.fits,0.03723719585727382,109041339093661892,1,57.01144577923858,27021600795089780
4.2965361126657454e+18,134.29329,0.86738999,boss,boss,LRG,GALAXY,,3816,55272,371,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3816/spec-3816-55272-0371.fits,0.033194564726377246,109041342932681370,1,66.03127482931052,27021600081881037
5.280982156947231e+17,134.40836,0.8729951,legacy,sdss,SKY,STAR,M0,469,51913,186,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0469/spec-0469-51913-0186.fits,23.866960407562686,109041344052141060,1,41.280487322028115,27021600059925492
5.2811058520053555e+17,134.06675,0.87669869,legacy,sdss,GALAXY,GALAXY,STARFORMING,469,51913,231,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0469/spec-0469-51913-0231.fits,0.0660142107620776,109051340667292525,1,0.19753854883032584,27021598102728939
1.7056323264581489e+19,134.34316,0.87470891,eFEDS1,bhm-mwm,QSO,QSO,STARFORMING,15149,59231,238,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-06747914401.fits,0.026229247978068804,109051343431920182,1,0.0003054825779113357,27021600795091665
1.705628450679661e+19,134.50926,0.88273203,eFEDS1,bhm-mwm,QSO,QSO,BROADLINE,15149,59231,97,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-04545175134.fits,0.02104536916273724,109051345092329710,1,0.013789762232616291,27021598102735295
4.295558101518801e+18,134.59308,0.88003897,boss,boss,LRG,GALAXY,,3815,55537,909,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3815/spec-3815-55537-0909.fits,0.10201645837377561,109051345931076649,1,81.00942857748875,27021600095293620
4.296557828020394e+18,133.9125,0.88921879,boss,boss,QSO,STAR,F3/F5V (30743),3816,55272,450,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3816/spec-3816-55272-0450.fits,0.056489425842387524,109061339124767500,1,81.15504798851418,27021598102728853
1.4111107916582115e+19,134.09953,0.88545517,eFEDS,eboss,EFEDS_GAIAGALEX_WD,STAR,K3V (32147),12533,58931,743,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/12533/spec-12533-58931-0743.fits,0.059517458269128326,109061340993992795,1,21.138649750658228,27021598102734537
5.2707484523039334e+17,134.22853,0.88924484,legacy,sdss,GALAXY,GALAXY,,468,51912,559,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0468/spec-0468-51912-0559.fits,0.037834920631308125,109061342285667600,1,0.3085002939553875,27021598102734719
4.295537210797873e+18,134.35176,0.88627273,boss,boss,LRG,GALAXY,,3815,55537,833,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3815/spec-3815-55537-0833.fits,0.11929887968326693,109061343516954012,1,44.8120002771639,27021598102735148
4.2955462817688023e+18,134.50935,0.88847717,boss,boss,LRG,GALAXY,,3815,55537,866,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3815/spec-3815-55537-0866.fits,0.2206427058367188,109061345092536605,1,20.692206357854335,27021598102735295
5.270731959629517e+17,134.1197,0.89658174,legacy,sdss,GALAXY,GALAXY,STARFORMING,468,51912,553,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0468/spec-0468-51912-0553.fits,0.20143953218424065,109071341196726453,1,0.676159323168912,27021598102734600
4.296523193404119e+18,134.48378,0.89928855,boss,boss,LRG,GALAXY,,3816,55272,324,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3816/spec-3816-55272-0324.fits,0.09796844200038697,109071344836909643,1,28.353668667800314,27021600798765939
4.296558652654115e+18,133.88385,0.90605866,boss,boss,LRG,GALAXY,,3816,55272,453,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3816/spec-3816-55272-0453.fits,0.27031420028102154,109081338837767688,1,60.630970575744875,27021598102728830
1.7075470160403124e+19,134.12384,0.90577549,eFEDS2,bhm-mwm,SKY,QSO,,15166,59251,262,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15166p/59251/spec-15166-59251-07609143871.fits,14.537527520041186,109081341232862566,1,36.4920902658943,27021598102734600
4.2965358377878385e+18,134.37479,0.90159372,boss,boss,LRG,GALAXY,,3816,55272,370,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3816/spec-3816-55272-0370.fits,0.20254870930633614,109081343747082483,1,61.62920583493178,27021598102735148
4.295503950571133e+18,133.89763,0.91578492,boss,boss,QSO,QSO,,3815,55537,712,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3815/spec-3815-55537-0712.fits,0.08065362870748115,109091338976159359,1,0.08620669780069033,27021598102728830
1.7057412056977527e+19,133.96833,0.90984251,eFEDS1,bhm-mwm,QSO,QSO,BROADLINE,15150,59291,103,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15150p/59291/spec-15150-59291-04545168647.fits,0.011553191099616484,109091339683352242,1,0.006467560909987149,27021598102728870
5.280927181365842e+17,134.68403,0.91408009,legacy,sdss,GALAXY,GALAXY,STARBURST,469,51913,166,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0469/spec-0469-51913-0166.fits,0.07277489036514638,109091346840627352,1,0.4063590844681673,27021598102736825
5.2810866105518694e+17,133.90314,0.92069789,legacy,sdss,GALAXY,GALAXY,STARFORMING,469,51913,224,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0469/spec-0469-51913-0224.fits,0.05337981795507577,109101339031145221,1,0.8971498991814952,27021598102728833
5.2706165109086e+17,133.90737,0.9222119,legacy,sdss,GALAXY,GALAXY,,468,51912,511,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0468/spec-0468-51912-0511.fits,0.06643597079365894,109101339073337088,1,4.825270437207972,27021598102728835
4.296548207293651e+18,133.97518,0.92386842,boss,boss,LRG,GALAXY,,3816,55272,415,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3816/spec-3816-55272-0415.fits,0.3335371141495249,109101339750128885,1,56.198352308867214,27021598102728870
4.295527040315316e+18,134.09405,0.91999951,boss,boss,QSO,STAR,K5Ve (118100),3815,55537,796,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3815/spec-3815-55537-0796.fits,0.09163620226892447,109101340940574518,1,49.94158508031739,27021599488103621
1.7056264440709403e+19,134.68414,0.92209709,eFEDS1,bhm-mwm,SKY,QSO,,15149,59231,24,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-07609143232.fits,16.174574278099215,109101346885085546,1,28.703132125249986,27021598102736825
